grunnkrets_id,year,couple_children_0_to_5_years,couple_children_18_or_above,couple_children_6_to_17_years,couple_without_children,single_parent_children_0_to_5_years,single_parent_children_18_or_above,single_parent_children_6_to_17_years,singles
14130109,2015,40,9,49,42,6,11,0,37
5130203,2015,24,25,49,34,13,14,0,27
1040307,2015,19,0,0,88,0,14,0,78
1050315,2015,0,0,9,0,0,0,0,0
12010321,2015,0,0,0,0,0,0,0,3
12560107,2015,0,0,19,0,0,0,0,4
14190108,2015,0,0,0,0,0,0,0,3
16400109,2015,0,0,0,0,0,0,0,3
18340103,2015,0,0,15,0,0,0,0,12
19030901,2015,0,0,0,0,0,0,0,3
20030407,2015,0,0,0,0,0,0,0,8
2191704,2015,0,0,0,0,0,0,0,68
2192019,2015,0,0,12,0,0,0,0,0
6040111,2015,0,0,0,0,0,0,0,0
7041305,2015,0,0,0,0,0,0,0,3
17510102,2015,0,0,0,4,0,0,0,9
5110204,2015,0,0,24,4,0,0,0,6
7090601,2015,0,0,0,4,0,0,0,3
16011312,2015,7,0,8,6,0,0,0,32
16480313,2015,4,0,19,6,0,0,0,4
17140403,2015,0,0,0,6,0,0,0,3
17420110,2015,4,0,0,6,0,0,0,6
5410104,2015,0,7,0,6,0,0,0,9
15390405,2015,0,0,0,8,0,0,0,11
19024203,2015,0,0,0,8,0,0,0,0
16480210,2015,7,10,30,10,0,0,0,3
18040907,2015,18,6,7,10,0,0,0,9
18710206,2015,0,0,7,10,0,0,0,13
3011709,2015,28,0,20,10,0,0,0,10
4300305,2015,8,6,4,10,0,0,0,12
5430106,2015,0,0,5,10,0,0,0,7
2330405,2015,16,6,42,12,0,0,0,6
4180106,2015,0,0,0,12,0,0,0,7
14160303,2015,0,11,20,14,0,0,0,11
14410107,2015,0,0,11,14,0,0,0,5
18400108,2015,0,15,0,14,0,0,0,10
8280203,2015,0,5,0,14,0,0,0,7
14450209,2015,22,17,15,16,0,0,0,13
16018120,2015,11,0,21,16,0,0,0,8
19190106,2015,0,0,8,16,0,0,0,14
11110107,2015,37,10,26,18,5,0,0,15
16170210,2015,8,12,13,18,0,0,0,26
10370302,2015,17,9,21,20,0,0,0,12
11200211,2015,15,0,22,20,0,0,0,8
5200201,2015,37,9,19,20,0,0,0,20
7060906,2015,12,0,18,20,0,0,0,4
18590109,2015,8,14,25,22,0,0,0,22
2191716,2015,33,12,39,22,7,0,0,22
6320102,2015,4,10,17,22,0,0,0,10
14260303,2015,14,8,16,24,0,0,0,17
19360204,2015,16,33,31,26,0,0,0,19
11460303,2015,28,23,23,28,6,0,0,11
2191902,2015,0,0,4,30,0,0,0,32
17500205,2015,39,13,24,32,0,0,0,7
5290201,2015,15,9,55,32,0,0,0,16
1280103,2015,20,11,24,40,0,0,0,24
18280109,2015,0,0,10,42,0,0,0,14
7200309,2015,55,17,32,50,0,0,0,34
16630202,2015,48,6,50,52,0,0,0,29
3010201,2015,24,0,0,78,0,0,0,232
5330202,2015,28,12,39,78,0,0,0,62
2140210,2015,51,28,43,188,4,0,0,392
6020919,2015,4,12,9,10,0,4,0,11
2390103,2015,22,14,33,22,5,4,0,21
14490106,2015,24,32,57,24,0,4,0,24
4370403,2015,14,13,39,28,0,4,0,16
18040712,2015,20,15,32,48,0,4,0,17
14120107,2015,8,11,12,14,0,5,0,13
4370307,2015,14,0,30,18,0,6,0,13
4250101,2015,30,18,44,52,4,6,0,38
12530102,2015,35,45,78,62,6,6,0,41
14490205,2015,18,19,42,18,0,7,0,22
5280203,2015,19,12,40,28,4,7,0,34
14430303,2015,36,19,72,42,5,7,0,33
19360111,2015,14,24,21,38,7,8,0,16
9062105,2015,25,25,55,52,0,8,0,36
2110220,2015,11,22,14,72,0,8,0,21
15470101,2015,24,15,0,28,0,9,0,10
11210302,2015,40,20,69,52,0,9,0,20
10040201,2015,79,28,114,136,16,9,0,109
4280201,2015,6,0,12,24,0,10,0,19
4121102,2015,7,6,12,28,0,10,0,19
7060803,2015,23,41,37,50,0,10,0,33
12220110,2015,53,24,38,70,0,11,0,33
5140205,2015,27,36,43,70,0,18,0,27
16013225,2015,0,0,0,0,0,0,0,3
16400107,2015,0,0,0,0,0,0,0,3
16630508,2015,0,0,0,0,0,0,0,0
16630511,2015,0,0,0,0,0,0,0,0
19310105,2015,0,0,0,0,0,0,0,4
19310402,2015,0,0,0,0,0,0,0,7
3015801,2015,0,0,0,0,0,0,0,0
7090807,2015,0,0,0,0,0,0,0,8
14160101,2015,0,0,0,4,0,0,0,0
12470503,2015,12,12,10,6,0,0,0,6
18041010,2015,13,0,11,6,0,0,0,5
20300403,2015,0,0,0,6,0,0,0,4
3010103,2015,0,0,0,6,0,0,0,20
6021028,2015,19,0,11,6,0,0,0,14
12110113,2015,0,0,0,8,0,0,0,8
16012201,2015,12,0,0,8,0,0,0,0
20030405,2015,0,0,7,8,0,0,0,23
12280103,2015,18,11,8,10,0,0,0,5
12380102,2015,0,0,12,10,0,0,0,10
18360113,2015,8,9,22,10,0,0,0,13
3015006,2015,12,0,0,10,0,0,0,27
4030804,2015,0,0,0,10,0,0,0,8
5140103,2015,13,13,0,10,0,0,0,7
8280301,2015,7,9,15,10,0,0,0,8
12600109,2015,14,0,11,12,0,0,0,5
18150101,2015,0,0,0,12,0,0,0,6
6020719,2015,16,16,6,12,0,0,0,12
18160102,2015,12,6,0,14,0,0,0,11
18270109,2015,6,0,9,14,0,0,0,8
2140211,2015,10,0,11,14,0,0,0,21
6021018,2015,15,6,31,14,0,0,0,6
14330101,2015,10,0,25,16,0,0,0,13
16200305,2015,0,0,14,16,0,0,0,17
11200402,2015,30,6,19,20,0,0,0,19
16360203,2015,13,10,18,20,0,0,0,12
19130204,2015,5,15,19,20,0,0,0,9
17390107,2015,0,0,12,22,0,0,0,13
5021209,2015,0,16,8,22,0,0,0,19
18110109,2015,31,9,13,24,0,0,0,15
2190217,2015,0,0,0,24,0,0,0,7
11200210,2015,16,0,30,26,0,0,0,3
12160206,2015,13,13,34,28,0,0,0,23
17550101,2015,0,9,11,30,0,0,0,11
19250204,2015,35,18,11,30,0,0,0,18
7060804,2015,12,25,39,30,0,0,0,29
12600206,2015,34,6,32,34,0,0,0,9
10210116,2015,25,0,14,36,4,0,0,13
12660106,2015,22,12,63,36,0,0,0,18
2190705,2015,32,6,6,36,10,0,0,66
5290506,2015,10,0,22,38,0,0,0,31
4120942,2015,31,13,21,48,0,0,0,16
5010403,2015,15,7,28,48,0,0,0,55
20300101,2015,27,25,54,52,0,0,0,62
18040105,2015,28,0,11,82,4,0,0,56
2310107,2015,0,11,22,84,0,0,0,21
17250105,2015,21,10,0,8,0,4,0,7
15570204,2015,14,12,11,16,0,4,0,12
6200202,2015,0,0,0,16,0,4,0,7
10170106,2015,13,0,19,18,0,4,0,10
12230114,2015,26,9,29,20,0,4,0,23
18130109,2015,0,13,0,20,0,4,0,25
16480310,2015,19,20,31,32,4,4,0,14
6190206,2015,18,13,43,48,0,4,0,27
7010201,2015,18,0,27,16,0,5,0,28
17020702,2015,19,11,47,20,0,5,0,24
18130201,2015,19,36,34,24,8,5,0,19
5340512,2015,16,0,13,24,0,5,0,10
11020123,2015,13,0,15,4,0,6,0,50
19024205,2015,0,7,10,8,0,6,0,9
12240202,2015,4,6,11,12,0,6,0,0
14010107,2015,13,0,0,14,0,6,0,11
15260101,2015,8,9,23,18,9,6,0,17
5170102,2015,15,4,31,24,0,6,0,13
20150106,2015,7,0,23,30,0,6,0,25
17170101,2015,21,22,67,32,0,6,0,25
4380207,2015,55,23,43,32,0,6,0,24
14220104,2015,39,23,29,36,0,6,0,21
8070205,2015,43,12,53,40,0,6,0,38
14450301,2015,25,22,38,42,0,6,0,45
18200204,2015,37,12,43,62,5,6,0,42
15390408,2015,40,13,20,82,9,8,0,138
12230113,2015,13,9,28,32,0,9,0,24
19430201,2015,11,16,36,38,0,11,0,25
16400201,2015,0,38,21,42,0,11,0,29
10460115,2015,12,4,12,0,0,0,0,5
11350502,2015,0,0,9,0,0,0,0,0
12440103,2015,0,0,0,0,0,0,0,4
16012315,2015,0,0,0,0,0,0,0,3
16480215,2015,0,0,0,0,0,0,0,0
18740101,2015,0,0,0,0,0,0,0,3
19024204,2015,0,0,0,0,0,0,0,3
19310103,2015,0,0,0,0,0,0,0,11
2200410,2015,0,0,4,0,0,0,0,0
18041210,2015,10,0,0,4,0,0,0,3
12110208,2015,11,13,10,6,0,0,0,21
19380207,2015,0,0,0,6,0,0,0,7
2190421,2015,5,0,0,6,0,0,0,5
8260103,2015,0,0,0,6,0,0,0,14
19030503,2015,8,25,14,8,0,0,0,9
5320201,2015,47,0,21,8,4,0,0,4
16480201,2015,0,0,22,10,0,0,0,4
18040513,2015,21,9,16,10,0,0,0,5
3013311,2015,0,9,19,10,0,0,0,14
4280105,2015,0,8,0,10,0,0,0,13
6020909,2015,17,7,9,10,0,0,0,3
11020111,2015,6,7,0,12,0,0,0,12
1370107,2015,0,6,8,12,0,0,0,9
15430114,2015,20,16,0,12,0,0,0,10
18041209,2015,0,0,0,12,0,0,0,9
18260104,2015,0,9,20,12,0,0,0,11
8061422,2015,0,0,0,12,0,0,0,57
10340102,2015,0,14,29,14,0,0,0,12
1190102,2015,7,7,0,14,11,0,0,16
18240416,2015,0,6,12,14,0,0,0,3
18040303,2015,0,17,0,16,0,0,0,5
18450103,2015,0,18,0,16,0,0,0,20
15170303,2015,0,0,24,18,0,0,0,13
17430105,2015,14,0,31,18,0,0,0,6
4230106,2015,0,0,13,18,0,0,0,10
10040403,2015,14,13,11,20,0,0,0,9
17440104,2015,4,0,4,20,0,0,0,5
19380206,2015,0,0,4,22,0,0,0,17
2350108,2015,21,17,29,22,0,0,0,40
2350703,2015,8,6,21,24,0,0,0,10
9010308,2015,15,17,22,24,0,0,0,17
19030601,2015,18,6,35,26,0,0,0,21
17110104,2015,9,0,0,28,0,0,0,12
19260104,2015,13,0,10,28,0,0,0,32
7091205,2015,31,12,37,28,0,0,0,17
12530106,2015,35,24,45,30,0,0,0,14
10040404,2015,34,0,44,32,0,0,0,16
18670304,2015,17,31,22,32,0,0,0,21
5160407,2015,0,17,17,32,0,0,0,16
12660105,2015,26,13,5,34,0,0,0,14
11210303,2015,40,28,60,36,0,0,0,27
8260203,2015,23,0,20,36,0,0,0,20
18330505,2015,35,13,17,38,0,0,0,25
18670307,2015,12,9,32,44,5,0,0,27
15170103,2015,26,17,34,48,0,0,0,27
11031218,2015,10,13,22,8,0,4,0,13
8210209,2015,15,0,0,16,0,4,0,15
20200207,2015,13,9,28,30,0,4,0,28
14430211,2015,26,0,58,36,0,4,0,21
5400205,2015,12,0,25,38,0,4,0,36
8260206,2015,7,13,25,48,0,4,0,24
5380201,2015,40,20,44,54,0,4,0,32
11020113,2015,9,0,0,68,0,4,0,86
18600206,2015,0,0,15,24,0,5,0,14
18270107,2015,7,11,0,12,0,6,0,8
14110302,2015,13,9,17,18,0,6,0,9
18530110,2015,12,16,4,20,0,6,0,6
2191925,2015,65,60,103,118,0,6,0,77
4200102,2015,10,11,23,26,0,7,0,27
5020901,2015,29,16,29,46,0,7,0,43
4150103,2015,16,26,25,56,0,7,0,24
9400106,2015,13,0,22,10,0,8,0,21
5420208,2015,27,13,35,24,5,8,0,26
11460310,2015,31,0,15,32,0,8,0,15
17140108,2015,32,18,73,36,5,8,0,23
19020116,2015,11,7,4,70,0,8,0,124
18510111,2015,28,36,49,90,0,9,0,26
5280208,2015,18,14,14,24,0,10,0,21
5170204,2015,30,8,24,78,0,10,0,93
4260303,2015,25,42,55,60,7,13,0,48
11060402,2015,0,0,0,0,0,0,0,0
14120109,2015,0,0,0,0,0,0,0,0
15020508,2015,0,0,0,0,0,0,0,7
16013221,2015,9,0,0,0,0,0,0,6
18510108,2015,0,0,9,0,0,0,0,7
18670302,2015,0,0,0,0,0,0,0,5
19024407,2015,0,0,0,0,0,0,0,3
15190104,2015,0,0,0,4,0,0,0,6
14260206,2015,0,0,18,6,0,0,0,9
15050703,2015,0,9,0,6,0,0,0,12
18500110,2015,0,0,0,6,0,0,0,6
19230108,2015,0,0,0,6,0,0,0,5
16130110,2015,14,0,8,8,0,0,0,8
6021002,2015,0,0,10,8,0,0,0,6
9370107,2015,0,0,0,8,0,0,0,5
19020105,2015,0,0,0,12,0,0,0,25
18200217,2015,22,0,0,14,0,0,0,10
11020617,2015,81,4,0,16,0,0,0,14
18370301,2015,8,14,15,16,9,0,0,10
11600202,2015,7,13,35,18,0,0,0,13
14320101,2015,49,17,21,18,0,0,0,14
2190426,2015,30,10,36,18,0,0,0,11
4290303,2015,0,13,0,18,0,0,0,14
11010604,2015,0,14,31,20,9,0,0,15
11060504,2015,9,0,0,20,0,0,0,42
16630201,2015,21,15,15,20,0,0,0,16
7060202,2015,17,17,19,20,0,0,0,17
7060412,2015,21,12,28,20,0,0,0,28
8340107,2015,10,25,16,20,4,0,0,15
16015101,2015,0,0,12,22,0,0,0,35
11410117,2015,0,0,12,26,0,0,0,9
15390308,2015,16,0,27,26,4,0,0,15
15600108,2015,20,13,40,28,0,0,0,17
1065401,2015,14,21,26,30,0,0,0,23
16240404,2015,85,19,34,32,4,0,0,32
17210204,2015,0,0,0,38,0,0,0,123
10320308,2015,13,12,23,40,0,0,0,22
11290101,2015,45,0,53,40,0,0,0,19
14390207,2015,22,16,36,40,0,0,0,22
11300202,2015,21,6,49,42,0,0,0,12
8070508,2015,31,10,22,44,0,0,0,27
16011112,2015,47,18,31,46,0,0,0,36
12160101,2015,34,0,58,48,6,0,0,19
16340105,2015,43,38,39,48,0,0,0,27
2190516,2015,85,57,75,50,0,0,0,28
7060305,2015,14,19,20,52,0,0,0,24
5220301,2015,43,20,24,54,0,0,0,27
11020118,2015,14,0,7,58,0,0,0,68
7061119,2015,22,6,18,58,0,0,0,34
8061904,2015,24,18,46,170,0,0,0,134
19023301,2015,0,7,0,8,0,4,0,16
2330205,2015,25,9,22,12,0,4,0,13
14300115,2015,30,14,19,18,0,4,0,16
11220107,2015,18,21,22,26,0,4,0,13
18590102,2015,32,39,43,26,0,4,0,24
15480501,2015,32,22,37,42,0,4,0,41
5170311,2015,0,6,17,36,0,5,0,13
17190402,2015,30,6,35,26,0,6,0,9
14330102,2015,27,15,17,28,0,6,0,14
6230305,2015,11,0,10,30,11,6,0,43
4370404,2015,46,13,34,44,0,6,0,11
17380107,2015,32,17,54,64,0,6,0,69
18040814,2015,47,41,124,78,4,6,0,41
5021003,2015,28,11,23,28,9,7,0,13
9040409,2015,21,28,67,36,0,7,0,18
14210110,2015,14,14,33,40,0,7,0,42
15430103,2015,20,20,42,50,0,7,0,34
19390108,2015,14,19,0,18,7,8,0,30
6200105,2015,12,6,28,32,0,8,0,24
11032515,2015,38,22,37,34,0,8,0,13
1220101,2015,51,17,58,68,0,8,0,37
5020402,2015,19,0,0,76,23,8,0,264
10340104,2015,21,6,11,20,0,9,0,22
19380303,2015,18,7,23,28,0,9,0,19
6020711,2015,35,45,88,66,9,9,0,33
15660101,2015,38,43,38,38,0,15,0,30
1063101,2015,0,0,0,0,0,0,0,0
18660405,2015,0,0,0,0,0,0,0,0
3013710,2015,0,0,0,0,0,0,0,0
9380109,2015,0,0,14,0,0,0,0,3
16300101,2015,0,0,0,6,0,0,0,11
18340114,2015,0,0,10,6,0,0,0,7
3013616,2015,0,0,4,6,0,0,0,16
17440112,2015,0,10,5,8,0,0,0,3
11330117,2015,4,0,21,10,0,0,0,9
16011518,2015,8,0,0,10,0,0,0,5
16440102,2015,7,6,0,10,0,0,0,10
19360116,2015,0,0,8,10,0,0,0,8
2290109,2015,9,0,9,10,0,0,0,6
16015305,2015,32,6,15,12,0,0,0,12
5200113,2015,6,0,13,14,0,0,0,11
9120109,2015,14,0,0,14,0,0,0,10
10460106,2015,23,15,34,16,0,0,0,12
10020601,2015,39,0,41,18,0,0,0,10
16350105,2015,25,14,36,18,0,0,0,12
17500206,2015,5,24,0,18,0,0,0,9
8310102,2015,20,0,0,18,0,0,0,8
8330111,2015,21,0,21,18,5,0,0,28
18660106,2015,21,6,9,20,13,0,0,15
2290108,2015,0,7,12,20,0,0,0,21
2370805,2015,31,13,19,20,0,0,0,17
14430104,2015,14,13,38,22,0,0,0,7
18340108,2015,23,0,0,22,5,0,0,10
6220206,2015,34,4,19,22,0,0,0,22
10040307,2015,15,20,13,24,0,0,0,12
17420104,2015,15,12,39,24,0,0,0,40
9190102,2015,26,10,20,24,0,0,0,25
11060106,2015,41,16,13,28,0,0,0,19
15240102,2015,16,9,17,28,0,0,0,54
2192122,2015,18,51,81,28,0,0,0,11
17510208,2015,23,9,40,30,0,0,0,18
11060502,2015,0,0,0,32,0,0,0,70
15390411,2015,5,12,12,32,0,0,0,14
15730109,2015,18,0,0,32,0,0,0,27
15280208,2015,24,11,45,36,0,0,0,21
19023001,2015,14,17,30,36,0,0,0,20
19380104,2015,37,15,43,36,0,0,0,25
18380213,2015,36,17,14,38,6,0,0,26
16570103,2015,42,24,56,40,0,0,0,27
1051103,2015,20,20,29,42,10,0,0,34
4380107,2015,19,9,21,42,0,0,0,29
19020102,2015,7,4,0,48,0,0,0,92
15250112,2015,37,26,91,56,0,0,0,26
8061705,2015,30,35,68,92,11,0,0,45
18560101,2015,8,9,12,12,0,4,0,38
4280509,2015,0,6,9,24,0,4,0,10
2110218,2015,67,0,18,34,0,4,0,92
5400111,2015,30,25,11,38,0,4,0,12
4270101,2015,39,6,37,42,0,4,0,36
11032712,2015,0,0,0,0,0,5,0,7
4200301,2015,0,16,34,32,0,5,0,25
17030101,2015,68,15,68,48,0,5,0,25
1370106,2015,32,21,30,32,0,6,0,33
5130202,2015,11,22,19,32,0,6,0,23
14490303,2015,39,16,50,40,0,6,0,30
16340104,2015,29,42,32,42,0,6,0,43
8060906,2015,28,12,25,46,0,6,0,30
10020110,2015,0,6,12,108,0,6,0,58
4340105,2015,6,6,0,22,0,7,0,22
11020210,2015,59,32,83,54,0,7,0,40
4300104,2015,0,0,0,38,0,8,0,53
19400201,2015,0,45,39,34,0,9,0,27
3013706,2015,72,32,55,34,0,9,0,39
15240107,2015,8,7,16,24,0,10,0,28
5130204,2015,13,23,51,40,0,13,0,28
10010410,2015,0,0,0,0,0,0,0,3
11220306,2015,0,0,0,0,0,0,0,0
11350102,2015,0,0,0,0,0,0,0,4
16011508,2015,0,0,0,0,0,0,0,0
16015201,2015,0,0,0,0,0,0,0,0
3014209,2015,0,0,0,0,0,0,0,17
4020519,2015,0,0,0,0,0,0,0,3
6200110,2015,0,0,0,0,0,0,0,3
8070604,2015,0,0,0,0,0,0,0,3
16014232,2015,0,0,0,4,0,0,0,3
11290103,2015,0,0,0,6,0,0,0,4
18710305,2015,0,0,0,6,0,0,0,7
2190219,2015,0,0,0,6,0,0,0,28
4170512,2015,0,0,8,6,0,0,0,10
5130206,2015,0,0,0,6,0,0,0,6
17390105,2015,0,21,0,8,0,0,0,4
8050303,2015,10,0,4,8,0,0,0,9
16200303,2015,0,0,0,10,0,0,0,17
5130207,2015,0,0,0,10,0,0,0,9
5320306,2015,17,13,11,10,0,0,0,5
10030203,2015,14,0,8,12,0,0,0,5
14160204,2015,4,18,22,12,0,0,0,15
18270111,2015,0,0,0,12,0,0,0,14
18490105,2015,0,0,0,12,0,0,0,7
2200502,2015,16,19,18,12,0,0,0,10
11200107,2015,16,10,28,14,0,0,0,11
15350306,2015,15,17,34,14,0,0,0,19
16170205,2015,11,6,18,14,0,0,0,9
18600102,2015,0,0,21,14,0,0,0,24
8260102,2015,7,0,30,14,0,0,0,19
11110105,2015,11,9,0,16,0,0,0,12
4020520,2015,5,0,8,16,0,0,0,6
4290301,2015,0,0,7,16,0,0,0,9
12350804,2015,0,14,15,18,0,0,0,8
16300102,2015,10,12,22,18,0,0,0,18
16014607,2015,0,0,10,20,0,0,0,4
16320106,2015,0,0,11,20,0,0,0,12
17240205,2015,8,16,0,22,0,0,0,14
10290121,2015,24,10,12,24,0,0,0,15
17430101,2015,19,0,9,24,0,0,0,15
9010309,2015,19,0,23,26,0,0,0,24
10290109,2015,39,15,20,32,0,0,0,29
6021019,2015,28,12,66,32,0,0,0,12
12460305,2015,21,26,37,34,0,0,0,19
15660501,2015,22,9,49,34,6,0,0,29
4020111,2015,0,0,15,34,13,0,0,92
7220708,2015,0,25,30,34,0,0,0,33
12440101,2015,65,23,27,36,0,0,0,41
11410108,2015,50,25,37,38,0,0,0,41
14130107,2015,24,6,12,40,0,0,0,33
1350105,2015,27,9,43,42,0,0,0,5
8060818,2015,17,19,20,44,0,0,0,23
1040412,2015,39,14,34,48,7,0,0,24
1190203,2015,20,15,31,60,0,0,0,44
18400208,2015,27,22,52,68,6,0,0,55
9062204,2015,41,21,31,80,0,0,0,17
12160205,2015,69,19,45,82,0,0,0,36
6020911,2015,12,0,16,12,0,4,0,13
4020406,2015,0,9,21,16,0,4,0,13
1066406,2015,20,18,10,28,0,4,0,14
4120604,2015,18,7,56,32,10,4,0,9
9290103,2015,12,17,28,36,0,4,0,35
18710204,2015,10,15,35,52,6,4,0,48
12590203,2015,53,12,31,70,0,4,0,42
12590104,2015,44,32,71,72,0,4,0,43
12380310,2015,108,30,76,104,5,4,0,47
4170506,2015,19,6,23,36,0,5,0,7
4360106,2015,33,11,20,38,6,5,0,11
11032510,2015,60,17,67,48,0,5,0,24
14450110,2015,42,25,79,34,10,6,0,32
11220110,2015,37,29,29,36,0,6,0,29
5010410,2015,55,35,66,64,0,6,0,64
17020310,2015,13,12,29,14,0,7,0,17
15430202,2015,5,18,29,26,0,7,0,6
9190115,2015,22,10,46,42,0,8,0,13
14380201,2015,17,10,24,38,5,10,0,37
14110205,2015,27,18,31,38,0,12,0,38
17210603,2015,61,31,66,42,0,15,0,36
9065410,2015,49,39,67,62,0,21,0,24
10020604,2015,0,0,32,0,0,0,0,4
1050311,2015,0,0,0,0,0,0,0,7
11031217,2015,0,0,0,0,0,0,0,0
15041004,2015,0,0,0,0,0,0,0,0
18110106,2015,11,7,0,0,0,0,0,8
19310507,2015,0,0,0,0,0,0,0,0
20020108,2015,0,0,0,0,0,0,0,0
5410106,2015,0,0,0,0,0,0,0,4
8061006,2015,0,0,0,0,0,0,0,6
16270202,2015,0,0,0,4,0,0,0,0
5290110,2015,0,13,12,4,0,0,0,12
12110204,2015,10,0,0,6,0,0,0,0
14260101,2015,4,0,7,6,0,0,0,3
18051302,2015,0,0,17,6,0,0,0,14
19030504,2015,9,0,4,6,0,0,0,11
19410201,2015,0,0,0,6,0,0,0,5
4230502,2015,0,6,0,6,0,0,0,6
3013801,2015,8,0,0,10,0,0,0,31
12630201,2015,27,0,18,12,0,0,0,10
14010112,2015,11,4,0,12,0,0,0,10
14210102,2015,0,18,12,12,0,0,0,14
18110112,2015,0,0,6,12,0,0,0,9
19330213,2015,18,6,0,12,0,0,0,13
4120301,2015,9,0,15,12,0,0,0,9
8220206,2015,0,6,4,12,0,0,0,11
9370211,2015,0,7,5,12,0,0,0,3
10040406,2015,7,8,0,14,0,0,0,9
17030412,2015,17,0,12,14,0,0,0,9
18200113,2015,0,6,19,14,0,0,0,14
18660101,2015,0,0,7,14,0,0,0,8
5140105,2015,24,7,20,14,0,0,0,6
8170105,2015,22,0,0,14,0,0,0,12
8330106,2015,10,15,35,14,0,0,0,20
1040215,2015,0,0,13,16,0,0,0,7
16440210,2015,0,9,19,16,0,0,0,7
17360101,2015,0,12,0,16,0,0,0,19
2360516,2015,14,0,24,16,0,0,0,6
12280203,2015,12,0,16,18,0,0,0,8
14410204,2015,11,12,0,18,0,0,0,11
15660201,2015,0,13,16,18,0,0,0,9
4300307,2015,0,0,11,18,0,0,0,12
11490510,2015,15,0,12,20,0,0,0,9
14110301,2015,21,13,33,20,0,0,0,10
15200407,2015,0,0,16,20,0,0,0,10
18200105,2015,9,0,12,20,0,0,0,7
2190106,2015,46,0,48,20,0,0,0,5
4370308,2015,0,11,12,20,0,0,0,10
10030118,2015,26,0,19,22,0,0,0,14
15140204,2015,19,12,11,24,0,0,0,28
18120112,2015,17,19,37,24,0,0,0,22
18360109,2015,21,6,37,26,0,0,0,27
1066308,2015,15,6,32,28,0,0,0,15
14260304,2015,0,12,24,28,0,0,0,9
16380401,2015,15,15,45,28,4,0,0,18
19110214,2015,27,10,22,28,0,0,0,10
8060107,2015,10,0,14,28,0,0,0,94
8140501,2015,0,10,12,30,0,0,0,14
9010116,2015,0,6,12,30,0,0,0,49
16011323,2015,34,9,27,32,0,0,0,40
17440101,2015,14,29,14,32,0,0,0,13
18480206,2015,14,0,14,32,0,0,0,28
19420301,2015,17,18,49,32,10,0,0,18
16220101,2015,14,16,34,38,0,0,0,21
17190405,2015,14,10,33,40,0,0,0,14
2360408,2015,19,0,23,40,0,0,0,39
10020703,2015,41,14,40,42,0,0,0,18
2191803,2015,0,0,0,42,0,0,0,48
15200305,2015,27,16,28,52,0,0,0,15
2110217,2015,36,16,30,52,0,0,0,27
10340205,2015,81,48,91,54,0,0,0,24
2260109,2015,29,15,41,64,0,0,0,30
19020316,2015,33,9,38,76,0,0,0,80
16011305,2015,29,0,0,104,0,0,0,174
14160106,2015,9,0,0,10,0,4,0,5
5210208,2015,19,10,25,14,0,4,0,17
8050402,2015,55,12,31,16,0,4,0,13
4360112,2015,0,0,16,20,0,4,0,14
14390107,2015,29,7,29,22,0,4,0,14
4300204,2015,29,13,16,24,0,4,0,22
17360108,2015,31,12,30,26,0,4,0,35
15540404,2015,0,13,30,28,0,4,0,17
5400303,2015,15,9,36,28,0,4,0,19
2190122,2015,15,11,78,48,0,5,0,27
5130103,2015,39,33,45,58,0,5,0,30
12320106,2015,7,0,0,16,0,6,0,10
5420103,2015,11,13,32,16,0,6,0,22
20140105,2015,0,20,13,22,0,6,0,38
11200202,2015,7,29,63,34,4,6,0,26
15200202,2015,16,12,17,34,0,6,0,18
5160104,2015,19,27,19,36,0,6,0,18
4120312,2015,7,8,0,44,0,6,0,62
12350303,2015,39,20,114,34,0,7,0,15
15760104,2015,54,15,50,46,8,8,0,35
14410106,2015,26,10,54,40,0,9,0,40
15200503,2015,11,26,22,26,0,10,0,15
5200106,2015,24,23,38,50,0,10,0,36
2191302,2015,10,0,20,28,0,11,0,19
2370604,2015,47,25,61,56,4,11,0,54
10010402,2015,78,18,77,66,8,11,0,41
8270106,2015,23,11,52,42,0,12,0,33
1280118,2015,0,0,0,0,0,0,0,0
15160102,2015,0,0,0,0,0,0,0,3
16014105,2015,0,0,0,0,0,0,0,3
16360213,2015,0,0,0,0,0,0,0,0
16630404,2015,0,0,0,0,0,0,0,0
3010306,2015,0,0,0,0,0,0,0,5
7091108,2015,5,0,0,0,0,0,0,3
8060901,2015,0,0,0,0,0,0,0,3
17510204,2015,8,0,0,4,0,0,0,6
4170415,2015,0,0,0,4,0,0,0,0
12380306,2015,22,6,27,6,0,0,0,9
14110105,2015,0,0,0,6,0,0,0,11
18410202,2015,4,0,0,6,0,0,0,0
18710203,2015,0,0,34,6,0,0,0,8
19022040,2015,0,7,0,6,0,0,0,11
7091002,2015,19,8,0,6,0,0,0,5
2192009,2015,4,0,0,8,0,0,0,12
4030608,2015,0,9,7,8,0,0,0,8
10340202,2015,17,0,0,10,0,0,0,7
18040806,2015,5,0,0,10,0,0,0,7
19030606,2015,19,16,18,10,0,0,0,3
20030101,2015,8,0,0,10,0,0,0,33
4360110,2015,12,13,19,10,0,0,0,7
9400105,2015,0,0,10,10,0,0,0,18
12530401,2015,0,0,11,12,0,0,0,5
16012107,2015,16,0,0,12,0,0,0,25
4340206,2015,16,6,0,12,0,0,0,10
18260108,2015,12,17,37,14,0,0,0,13
5410108,2015,0,0,12,14,0,0,0,29
10370107,2015,24,0,23,16,0,0,0,7
17550103,2015,0,12,0,16,0,0,0,9
